id,calories,proteins,fat,carbohydrate,name,kategori,image,kategori_kalori
833,60.0,3.5,4.5,1.3,Soto madura masakan,Lemak,https://topwisata.info/wp-content/uploads/2020/11/resep2Bsoto2Bpadang2B252812529.jpg,Rendah
834,127.0,5.9,6.6,11.0,Soto padang masakan,Karbo,https://www.topwisata.info/wp-content/uploads/2021/12/Soto-Tauto-Pekalongan-1.jpg,Sedang
835,94.0,3.0,6.8,5.1,Soto pekalongan masakan,Lemak,https://i0.wp.com/bogor-today.com/wp-content/uploads/2022/09/87456.jpg,Rendah
836,75.0,3.6,5.2,3.5,Soto pemalang masakan,Lemak,https://www.piknikdong.com/wp-content/uploads/2021/04/Resep-Soto-Sokaraja.jpg,Rendah
837,80.0,3.2,3.5,9.0,Soto sukaraja masakan,Karbo,https://www.primarasa.co.id/images/images/Soto%20sulung%20artikel%281%29.jpg,Rendah
838,86.0,2.3,8.5,0.0,Soto sulung masakan,Lemak,https://resepkoki.id/wp-content/uploads/2019/11/Soto-Ayam-Bening.jpg,Rendah
839,117.1,0.4,8.6,9.6,Soto tanpa Daging ,Karbo,https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg,Sedang
840,139.0,7.4,2.1,22.6,Spaghetti,Karbo,https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/02/Manfaat-Buah-Srikaya-untuk-Kesehatan.jpg,Sedang
841,101.0,1.7,0.6,35.2,Srikaya,Karbo,https://www.masakapahariini.com/wp-content/uploads/2022/05/sukiyaki-praktis.jpg,Sedang
842,75.0,5.6,0.4,12.2,Sukiyaki masakan,Karbo,https://blog.titipku.com/wp-content/uploads/2019/08/27891195_273863213147902_7929265216242581504_n-300x300.jpg,Rendah
843,119.0,1.4,0.2,28.1,Sukun muda segar,Karbo,https://cf.shopee.co.id/file/f43b5d5a9dd930d9954b304579ed3865,Sedang
844,126.0,1.6,0.2,24.5,Sukun tua segar,Karbo,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1535275935/ctbvshsk4dqp293ivbec.jpg",Sedang
845,418.0,19.0,9.0,65.5,Susu asam untuk bayi bubuk,Karbo,https://asset.kompas.com/crops/JH48SvD1Mh2-p1G2lmViLdqVQ3c=/0x0:997x665/750x500/data/photo/2022/07/13/62ce704885550.jpg,Tinggi
846,513.0,24.6,30.0,36.2,Susu bubuk,Karbo,https://cdn.hellosehat.com/2019/04/0301a50d-shutterstock_1082562986-e1616553170498.jpg?w=828&q=75,Tinggi
847,64.0,4.3,2.3,6.6,Susu Kambing,Karbo,https://www.astronauts.id/blog/wp-content/uploads/2022/11/Ini-Keunggulan-Susu-Kedelai-Dibanding-Susu-Sapi-yang-Tidak-Banyak-Orang-Tahu-1200x900.jpg,Rendah
848,41.0,3.5,2.5,5.0,Susu Kedelai,Karbo,https://asset.kompas.com/crops/C220cRbRPu0EoI8SMHWr0HeFGuU=/0x0:750x500/750x500/data/photo/2022/06/03/6299dc0edf868.jpg,Rendah
849,336.0,8.2,10.0,55.0,Susu Kental Manis,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1627294463/attached_image/menakar-jumlah-kalori-kental-manis.jpg,Tinggi
850,138.0,7.0,7.9,9.9,Susu Kental Tak Manis,Karbo,https://img.okezone.com/content/2018/06/01/481/1905351/tak-kalah-dari-sapi-minum-susu-kerbau-bisa-turunkan-kolesterol-jahat-xdwHF7iYmc.jpeg,Sedang
851,160.0,6.3,12.0,7.1,Susu Kerbau,Lemak,https://awsimages.detik.net.id/community/media/visual/2022/01/16/ciri-ciri-susu-sapi-segar-sudah-basi-1.jpeg?w=1200,Sedang
852,61.0,3.2,3.5,4.3,Susu Sapi,Karbo,https://www.frieslandcampinainstitute.com/uploads/sites/23/2023/01/Bottle-and-glass-of-milk-1540x1540-1.jpg,Rendah
853,36.0,3.5,0.1,5.1,Susu Skim (tak berlemak),Karbo,https://nilaigizi.com/assets/images/produk/produk_1535867844.jpg,Rendah
854,359.0,35.6,1.0,52.0,Susu skim bubuk,Karbo,https://ceklist.id/wp-content/uploads/2023/02/Merk-Susu-Skim.jpg,Tinggi
855,36.0,3.5,0.1,5.1,Susu skim segar,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/09/plant-leaf-flower-green-botany-f-20210809091749.jpg,Rendah
856,87.0,5.3,5.2,6.3,Susupan,Karbo,https://assets.kompasiana.com/items/album/2020/06/07/img-20200607-072648-5edcc27dd541df08575a4ac2.jpg,Rendah
857,90.0,1.5,0.1,21.9,Suweg kukus,Karbo,https://cdn.idntimes.com/content-images/post/20210303/jimikanda1-75d34d7a3b793cc5fa6a26da69daca26_600x400.png,Rendah
858,69.0,1.0,0.1,15.7,Suweg mentah,Karbo,https://www.greeners.co/wp-content/uploads/2015/11/Flora_Suweg_Berbau_Namun_Tinggi_Serat.jpg,Rendah
859,74.0,1.4,0.1,17.2,Suweg talas segar,Karbo,https://inagi.co.id/wp-content/uploads/2023/03/Ayam-Suwir-Pedas-Awet.jpg,Rendah
860,347.0,0.5,0.9,84.2,Suwir-suwir,Karbo,https://asset.kompas.com/crops/uYkv1kqUtpcan5FRV1iCLgCWf40=/0x0:1000x667/750x500/data/photo/2021/07/19/60f51d62438f6.jpg,Tinggi
861,68.0,7.8,4.6,1.6,Tahu,Protein,https://img-global.cpcdn.com/recipes/33285f91f3b22e50/1200x630cq70/photo.jpg,Rendah
862,115.0,9.7,8.5,2.5,Tahu goreng,Protein,https://resepkoki.id/wp-content/uploads/2021/09/Resep-Tahu-Telur.jpg,Sedang
863,328.0,12.6,19.9,24.6,Tahu telur,Karbo,https://cdn.idntimes.com/content-images/community/2020/10/118291206-1002092246870647-2962160802061132133-n-1-5c6484eccc2b0af148d9d1c7e92d2417.jpg,Tinggi
864,148.0,13.8,8.5,4.0,Takwa,Protein,https://img-global.cpcdn.com/recipes/efaf364743906d68/680x482cq70/urab-talas-bogor-kukus-foto-resep-utama.jpg,Sedang
865,120.0,1.5,0.3,28.2,Talas bogor kukus,Karbo,https://idnmedis.com/wp-content/uploads/2020/05/talas-pontianak.jpg,Sedang
866,163.0,2.3,0.5,36.4,Talas pontianak segar,Karbo,https://filebroker-cdn.lazada.co.id/kf/S36df2a3bd2044060b1b78bd604a0d0343.jpg,Sedang
867,115.0,1.8,0.5,25.9,Talas viqueque segar,Karbo,https://img-global.cpcdn.com/recipes/4d7f0cb55d14e0f7/1200x630cq70/photo.jpg,Sedang
868,120.0,1.5,0.3,28.2,Tales kukus,Karbo,https://asset.kompas.com/crops/vYFaxgHARhcHnYdEFwCFjqrKG-I=/0x7:640x434/780x390/data/photo/2020/12/21/5fe0650372553.jpeg,Sedang
869,98.0,1.9,0.2,23.7,Tales mentah,Karbo,https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/4090_bumbu-taoco-hasil-fermentasi-kedelai-foto-resepkokiid.jpg,Rendah
870,166.0,10.4,4.9,24.1,Taoco,Karbo,https://img.kurio.network/bmizo0RfhrurmaxfSXqouGMMD2s=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/26/55ee220c-cf46-492e-8d45-58bc5fd972b2.jpe,Sedang
871,88.0,3.2,2.1,14.0,Taoge goreng,Karbo,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/9/b10822c1-c409-49e0-af47-21f97ea066ce.jpg,Rendah
872,76.0,9.0,2.6,6.4,Taoge kacang kedelai segar,Protein,https://cdn0-production-images-kly.akamaized.net/-77hgKOWZanv0lvl_cqqeAG1VZo=/303x0:1636x1333/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3330261/original/062050000_1608607406-tumisan.jpg,Rendah
873,28.0,3.0,0.8,4.0,Taoge seduh,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1630045137/attached_image/di-balik-manfaat-toge-kenali-bahaya-dan-cara-mengonsumsinya.jpg,Rendah
874,34.0,3.7,1.2,4.3,Taoge segar,Karbo,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/IDITE2021111912351603278/detail/menueditor_item_e1237876ae9e45b29d3acb67ec0e20c1_1637325144124368426.webp,Rendah
875,104.0,12.9,6.8,1.2,Taokoa,Protein,https://assets-a1.kompasiana.com/items/album/2018/12/14/gambut-2-5c13825843322f55871e7493.jpg?t=o&v=780,Sedang
876,99.0,1.7,0.3,22.4,Tapai beras,Karbo,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14105431/Adakah-Manfaat-Tape-Ketan-Hitam-bagi-Kesehatan-Ini-Faktanya.jpg,Rendah
877,166.0,3.8,1.0,34.4,Tapai ketan hitam,Karbo,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/05/16/275251457.jpg,Sedang
878,172.0,3.0,0.5,37.5,Tapai ketan putih,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1674095060/attached_image/7-manfaat-tape-singkong-untuk-kesehatan-yang-perlu-diketahui.jpg,Sedang
879,169.0,1.4,0.3,40.2,Tapai singkong,Karbo,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/9/d62d5182-bae6-4679-a274-61c273ed1d2e.jpg,Sedang
880,358.0,7.5,4.3,70.4,Tauco cap DAS cake,Karbo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz6GB9p8gcMwSb6D2DeobvcftuMyU0dTpJvSF_3e-Cem05oOv-h9InQB9WZUHEz50fWSo&usqp=CAU,Tinggi
881,277.0,9.1,4.7,49.6,Tauji cap singa,Karbo,https://www.mongabay.co.id/wp-content/uploads/2022/03/Sayur-lilin1-768x512.jpg,Sedang
882,25.0,4.6,0.4,3.0,Tebu Terubuk,Protein,https://asset.kompas.com/crops/umv3qaizqafuWSMx2OBnveCqTE4=/0x0:1000x667/750x500/data/photo/2021/03/06/6043b395197ed.jpg,Rendah
883,83.0,10.4,3.4,2.8,Tedong pallu basa masakan,Protein,https://cdn1-production-images-kly.akamaized.net/0mr7Bl0tJoy6whDPHW46kSVfb_k=/973x0:4142x3169/1200x1200/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2981642/original/004479000_1575020680-peppermint-tea-on-teacup-1417945.jpg,Rendah
884,132.0,19.5,0.7,67.8,Teh,Karbo,https://nilaigizi.com/assets/images/produk/produk_1535874581.jpg,Sedang
885,300.0,28.3,4.8,53.6,Teh hijau daun kering,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/grid/original/63018_teh-melati.jpg,Sedang
886,299.0,24.1,3.5,59.0,Teh melati daun kering,Karbo,https://redaksi.inibaru.id/nuploads/4/takokak2.jpg,Sedang
887,34.0,2.0,0.1,7.9,Tekokak,Karbo,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158.jpg,Rendah
888,294.0,8.3,1.7,72.6,Tekokak kering,Karbo,https://cdn0-production-images-kly.akamaized.net/j6uieBQwJPfQO1YqUyADA34MfBA=/0x355:667x731/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3402174/original/073058800_1615863502-shutterstock_1597851637.jpg,Sedang
889,53.0,1.9,0.9,9.4,Tekwan,Karbo,https://asset.kompas.com/crops/WYVtX9H9wYlXZDwLmMqHiw2ZJc4=/0x7:740x500/750x500/data/photo/2020/11/13/5fae4aae98da3.jpg,Rendah
890,162.0,12.8,11.5,0.7,Telur Ayam,Protein,https://assets.hops.id/crop/0x0:0x0/750x500/webp/photo/hops/2020/08/different-egg-yolk-colors.jpg,Sedang
891,361.0,19.3,31.9,0.7,Telur Ayam bagian kuning,Lemak,https://res.cloudinary.com/dk0z4ums3/image/upload/v1539314113/attached_image/beragam-khasiat-putih-telur-yang-bisa-didapatkan-tubuh.jpg,Tinggi
892,50.0,10.8,0.0,0.8,Telur Ayam bagian putih,Protein,https://asset.kompas.com/crops/iCoT-Kr0xhu1V1MGOEhihIfgbYk=/0x0:498x332/750x500/data/photo/2020/02/07/5e3d3ae57251e.jpg,Rendah
893,383.0,15.1,32.9,8.3,Telur Ayam ceplok,Lemak,https://awsimages.detik.net.id/community/media/visual/2022/05/07/resep-telur-dadar-ayam_43.jpeg?w=700&q=90,Tinggi
894,251.0,16.3,19.4,1.4,Telur Ayam dadar,Lemak,https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg,Sedang
895,179.0,13.6,13.3,4.4,Telur ayam kampung ,Protein,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/24/2217151674.jpg,Sedang
896,386.0,17.0,35.0,0.8,Telur bebek bagian kuning segar,Lemak,https://m.ftscrt.com/food/d6ddfb94-7dad-4739-a886-7aa119947f16_lg_sq.jpg,Tinggi
897,54.0,11.0,0.0,0.8,Telur Bebek bagian putih,Protein,https://images.genpi.co/uploads/data/images/2021/landy%20cantik/telur%20bebek%20freepik.jpg,Rendah
898,54.0,11.0,0.0,0.8,Telur bebek bagian putih segar,Protein,https://statik.tempo.co/data/2020/06/02/id_942491/942491_720.jpg,Rendah
899,320.0,15.1,30.5,0.9,Telur Bebek ceplok,Lemak,https://cdn0-production-images-kly.akamaized.net/1WivGEoDIspEllYaxZHrpqkjEYQ=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2468104/original/014966900_1543254943-resep-dadar-telur-bebek-sayur-enak-dan-tidak-amis.jpg,Tinggi
900,301.0,20.0,23.7,0.0,Telur Bebek dadar,Lemak,https://www.jagel.id/api/listimage/v/Telur-Bebek-Tambak-0-9195c7316763f2dc.jpg,Tinggi
901,187.0,10.9,12.4,7.9,Telur bebek tambak segar,Lemak,https://asset.kompas.com/crops/2pq3Gh9tB33koJG0i3C9Bd65utQ=/0x0:1000x667/750x500/data/photo/2020/07/11/5f0970bc01fd5.jpg,Sedang
902,195.0,13.6,13.6,1.4,Telur Bebek telur asin,Protein,https://img.celebrities.id/okz/700/5Mzp26/master_j6A38lc90K_1541_telur_burung_puyuh.jpg,Sedang
903,116.0,10.7,7.0,1.6,Telur burung puyuh segar,Protein,https://awsimages.detik.net.id/community/media/visual/2020/07/02/telur-penyu-4.jpeg?w=700&q=90,Sedang
904,144.0,12.0,10.2,0.0,Telur Penyu,Protein,https://lovepeaceveggiefood.files.wordpress.com/2020/09/screenshot_2020-09-18-19-57-07-39.jpg,Sedang
905,425.0,31.0,28.0,10.0,Telur Terubuk,Protein,https://cdns.klimg.com/merdeka.com/i/w/news/2021/07/17/1330783/540x270/mengenal-bongkrek-tempe-khas-banyumas-yang-picu-keracunan-massal-di-zaman-belanda.jpg,Tinggi
906,119.0,4.4,3.5,18.3,Tempe bongkrek,Karbo,https://upload.wikimedia.org/wikipedia/commons/1/1e/Tempe_gembus_160130-0345B_rwk.JPG,Sedang
907,73.0,5.7,1.3,4.2,Tempe Gembus,Protein,https://4.bp.blogspot.com/-tqStQqYUK1Q/Vh9Foo8mRLI/AAAAAAAABx8/FUfvHGudfcM/s1600/Resep%2BTempe%2BGembus%2BBacem%2BKhas%2BJogja.JPG,Rendah
908,76.0,6.8,0.7,10.6,Tempe gembus yogya,Karbo,https://asset.kompas.com/crops/tnGS6LHPv4vxzDYTS-JJdLXBrjo=/0x41:1000x708/1200x800/data/photo/2020/04/01/5e841eccea33c.jpg,Rendah
909,328.0,18.4,23.2,12.8,Tempe Goreng ,Lemak,https://img-global.cpcdn.com/recipes/62342621c06b498b/680x482cq70/kering-tempe-kacang-foto-resep-utama.jpg,Tinggi
910,139.0,12.5,0.8,21.9,Tempe kacang babi,Karbo,https://img.mbizmarket.co.id/products/thumbs/800x800/2020/12/03/c8d8e10380091aadfd2bbb85c05ad2a3.jpg,Sedang
911,212.0,17.5,10.0,12.9,Tempe kacang belimbing,Protein,https://assets-a1.kompasiana.com/items/album/2020/11/18/u2-jpg-5fb531c43a700371b34a9672.jpg,Sedang
912,143.0,12.0,5.5,11.4,Tempe kedelai + jagung,Protein,https://media.hitekno.com/thumbs/2020/02/24/21141-ilustrasi-tempe-goreng-shutterstock/730x480-img-21141-ilustrasi-tempe-goreng-shutterstock.jpg,Sedang
913,350.0,24.5,26.6,10.4,Tempe kedelai murni goreng,Lemak,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/05/21/1308867495jpg-20210521022319.jpg,Tinggi
914,201.0,20.8,8.8,13.5,Tempe kedelai murni mentah,Protein,https://cdn-2.tstatic.net/makassar/foto/bank/images/hasil-olahan-tempe-koro-benguk-1-142022.jpg,Sedang
915,141.0,10.2,1.3,23.2,Tempe koro benguk,Karbo,https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg,Sedang
916,146.0,11.7,2.3,19.6,Tempe lamtoro var. gung dengan kulit,Karbo,https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg,Sedang
917,131.0,18.0,0.8,13.0,Tempe lamtoro var. gung tanpa kulit,Protein,https://asset-a.grid.id/crop/0x0:0x0/360x240/photo/2020/02/06/4267088481.jpg,Sedang
918,150.0,14.0,7.7,9.1,Tempe pasar segar,Protein,https://cdn.antaranews.com/cache/800x533/2021/01/23/tempe.jpg,Sedang
919,336.0,20.0,28.0,7.8,Tempe pasar goreng,Lemak,https://fibercreme.com/wp-content/uploads/2021/05/tempe-lombok-ijo-santan_.jpg,Tinggi
920,240.0,6.0,2.7,49.3,Tempe Sayur ,Karbo,https://upload.wikimedia.org/wikipedia/commons/d/da/Tempoyak_Ikan_Patin_2.JPG,Sedang
921,110.0,1.7,1.3,21.9,Tempoya,Karbo,https://down-id.img.susercontent.com/file/ae41014cc406b3192238f3c70b27ab96,Sedang
922,126.0,1.1,2.2,25.7,Tempuyak,Karbo,https://images.tokopedia.net/img/cache/700/product-1/2019/7/17/3324938/3324938_50c9762e-de6d-479f-8571-f624d64f47d4_1080_1080,Sedang
923,355.0,0.7,0.2,85.2,Tepung Arrowroot,Karbo,https://assets-a1.kompasiana.com/items/album/2020/02/28/manfaat-tepung-beras-5e58bf75097f361834666d32.jpg,Tinggi
924,364.0,7.0,0.5,80.0,Tepung Beras,Karbo,https://media.istockphoto.com/id/1304420353/id/foto/tepung-beras-dengan-pot-beras-mentah-di-samping-bahan-kuliner.jpg?s=612x612&w=0&k=20&c=ervEzTPBVtgBqURvnvYGn8OXhVaAlNqCSYMZSPY1uVo=,Tinggi
925,353.0,7.0,0.5,80.0,Tepung beras mentah,Karbo,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/20/11ed2c3a-4cbf-46c9-a1f6-cfc419aae9b4.jpg,Tinggi
926,353.0,0.8,1.7,83.6,Tepung Ganyong,Karbo,https://img.freepik.com/free-photo/top-view-white-flour-inside-plate-white-background-flour-dust-dough-bake-raw_140725-74825.jpg?w=1060&t=st=1684235485~exp=1684236085~hmac=1d60bc879ed765bb275e9c93fe0d3b1490efdda75be5144d6517751fab70be00,Tinggi
927,363.0,1.1,0.5,88.2,Tepung Gaplek,Karbo,"https://static.wixstatic.com/media/2e13b8_a03fa1e8610843ddb6a1532dade81046~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01/2e13b8_a03fa1e8610843ddb6a1532dade81046~mv2.jpg",Tinggi
928,355.0,0.7,0.2,85.2,Tepung Garut (arrowroot),Karbo,https://asset.kompas.com/crops/-PhMtDs3f739r-goggD3ULYWRqc=/0x0:1000x667/750x500/data/photo/2021/03/05/604233c7c6d87.jpg,Tinggi
929,364.0,4.5,1.0,83.5,Tepung Hunkwee,Karbo,https://unair.ac.id/wp-content/uploads/2021/05/Ilustrasi-oleh-Solusiternak-ID.jpg,Tinggi
930,316.0,60.1,6.5,22.4,Tepung Ikan,Protein,https://thumbs.vdvc.id/olret/images/original/2022/07/21/62d900a97984b-manfaat-tepung-jagung_olret.jpg,Tinggi
931,355.0,9.2,3.9,73.7,Tepung Jagung Kuning,Karbo,https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/30/100792539/100792539_dc308d17-cad0-4f85-af2e-44b564a788e4_512_372.jpg,Tinggi
932,355.0,9.2,3.9,73.7,Tepung jagung putih,Karbo,https://tabloidsinartani.com/uploads/news/images/inline/211206131405-209.jpg,Tinggi
933,388.0,19.0,7.5,61.2,Tepung Jalejo,Karbo,https://www.melatiputrajaya.com/wp-content/uploads/2021/01/Tepung-Kedelai-sumber-SehatQ.jpg,Tinggi
934,347.0,35.9,20.6,29.9,Tepung Kacang Kedelai,Protein,https://s1.bukalapak.com/bukalapak-kontenz-production/content_attachments/57746/original/kentang.jpg,Tinggi
935,347.0,0.3,0.1,85.6,Tepung Kentang,Karbo,https://akcdn.detik.net.id/visual/2021/09/13/ilustrasi-ini-ya-tepung-mocaf_169.jpeg?w=650,Tinggi
936,350.0,1.2,0.6,85.0,Tepung Mocaf,Karbo,https://ik.imagekit.io/10tn5i0v1n/article/ab3eb1d96440ad0ca0329136ecf5a4aa.jpeg,Tinggi
937,338.0,2.9,0.4,80.6,Tepung Pisang,Karbo,https://asset.kompas.com/crops/FkVwSp5C8ixb-J9dHKbvSD9RjUw=/32x0:1000x645/750x500/data/photo/2022/03/14/622ee03456a21.jpg,Tinggi
938,353.0,0.7,0.2,84.7,Tepung Sagu,Karbo,https://foto.kontan.co.id/biGUfj1ASo_mL-YullfGPl08lxM=/smart/2021/05/21/2111715002p.jpg,Tinggi
939,326.0,4.0,0.4,76.7,Tepung Sente,Karbo,https://jakarta.akurat.co/storage/2023/05/tentang-tepung-tapioka.jpg,Tinggi
940,363.0,1.1,0.5,88.2,Tepung singkong/ Tapioka,Karbo,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//103/MTA-9417298/lingkar-organik_lingkar-organik_full01.jpg,Tinggi
941,353.0,2.9,0.5,84.4,Tepung Sukun,Karbo,https://sc04.alicdn.com/kf/HTB15ytoKXXXXXawXXXXq6xXFXXXq.jpg,Tinggi
942,509.0,24.6,30.0,36.2,Tepung Susu,Karbo,https://welovesupermom.com/id/blog/wp-content/uploads/2022/09/Rekomendasi-Merk-Susu-Formula-yang-Baik-untuk-Pencernaan-Bayi.png,Tinggi
943,418.0,19.0,9.0,65.5,Tepung Susu Asam untuk bayi,Karbo,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2020/03/31/1491871723.jpg,Tinggi
944,362.0,35.6,1.0,52.0,Tepung Susu Skim,Karbo,https://i0.wp.com/technology-indonesia.com/wp-content/uploads/2021/07/INFO-TEPUNG-TALAS.jpg?resize=700%2C544,Tinggi
945,332.0,5.7,0.6,76.1,Tepung Tales Beneng,Karbo,https://s3.bukalapak.com/attachment/344332/kandungan_tepung_terigu_image_1.jpg,Tinggi
946,365.0,8.9,1.3,77.3,Tepung Terigu,Karbo,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//88/MTA-24103752/no_brand_tepung_organik_tepung_ubi_ungu_100gr_bubur_bayi_sehat_organic_rice_flour_murah_full01_r3k7h2n1.jpg,Tinggi
947,354.0,2.8,0.6,84.4,Tepung Ubi Ungu,Karbo,https://asset.kompas.com/crops/jBGO_GPXiL6zxMtzfNerNGedvMY=/24x0:714x460/750x500/data/photo/2020/03/20/5e74a8155e288.jpg,Tinggi
948,155.0,22.3,2.9,9.9,Terasi,Protein,https://nilaigizi.com/assets/images/produk/produk_1537342126.jpg,Sedang
949,191.0,33.1,3.6,6.6,Terasi dobo,Protein,https://asset.kompas.com/crops/kNzoeQXIRa-V9FFtm9ZWeL0o4js=/48x79:928x666/750x500/data/photo/2022/06/07/629ef2189a7d5.jpg,Sedang
950,174.0,30.0,3.5,3.5,Terasi Merah,Protein,https://nilaigizi.com/assets/images/produk/produk_1537342154.jpg,Sedang
951,174.0,30.0,3.5,5.6,Terasi merah,Protein,https://t-2.tstatic.net/medan/foto/bank/images/Resep-Balado-Teri-Kacang.jpg,Sedang
952,365.0,23.7,22.3,17.5,Teri balado masakan,Protein,https://nilaigizi.com/assets/images/produk/produk_1535784851.jpg,Tinggi
953,462.0,39.1,32.4,3.5,Teripang dendeng mentah,Protein,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/10051516/5-manfaat-terong-ungu-yang-baik-bagi-kesehatan-halodoc.jpg,Tinggi
954,24.0,1.1,0.2,5.5,Terong,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/11/01/3283397597.jpg,Rendah
955,285.0,4.3,25.7,9.5,Terong + Oncom makanan,Lemak,https://specialtyproduce.com/sppics/15816.png,Sedang
956,39.0,2.3,1.9,2.0,Terong Asam,Protein,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/01/24/2611363109.jpg,Rendah
957,48.0,1.5,0.3,11.3,Terong Belanda,Karbo,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/24/99a5903e-cbea-4dca-83d1-a03f846b8a68.jpg,Rendah
958,45.0,1.9,0.8,7.5,Terong hintalo segar,Karbo,https://1.bp.blogspot.com/-Geazm3gHNOw/WrJfbbzv9XI/AAAAAAAACe0/ivjlGyMEIuQKPKORmHkPF9SIluhx0Ad5ACLcBGAs/s1600/photo.jpg,Rendah
959,23.0,1.8,0.1,4.9,Terong kukus,Karbo,https://img.lovepik.com/photo/20211119/medium/lovepik-fresh-purple-eggplant-picture_500177124.jpg,Rendah
960,28.0,1.1,0.2,5.5,Terong segar,Karbo,https://asset.kompas.com/crops/Bn1N1xzzNN8WVxDd712bq0XHjOA=/0x0:1000x667/1200x800/data/photo/2020/02/29/5e5a8b75a2a83.jpg,Rendah
961,52.0,2.1,1.1,8.6,Terung belanda segar,Karbo,https://cdn.antaranews.com/cache/800x533/2013/05/20130523Panen-Terong-220513.jpg,Rendah
962,52.0,1.1,0.4,11.2,Terung bengkulu segar,Karbo,https://www.tanamlah.com/wp-content/uploads/cara-tanam-terung-109.jpg,Rendah
963,25.0,2.1,0.1,5.3,Terung panjang,Karbo,https://i1.wp.com/dailymakan.com/wp-content/uploads/2022/02/TERUNG-KUKUS-ALA-KOREA-6.jpg?ssl=1,Rendah
964,23.0,1.8,0.1,4.9,Terung panjang kukus,Karbo,https://www.satuharapan.com/uploads/cache/news_75102_1493715767.jpg,Rendah
965,59.0,2.9,0.3,13.9,Tespong daun,Karbo,https://www.mooimom.id/media/ck-uploads/2022/06/28/nasi-tim-bayi-bubur-ayam_lnEjENK.jpg,Rendah
966,120.0,2.4,0.4,26.0,Tim (nasi tim),Karbo,https://img-global.cpcdn.com/recipes/08a46e4e4555927f/680x482cq70/lodeh-tinira-kelapa-foto-resep-utama.jpg,Sedang
967,33.0,1.2,1.3,4.1,Tinira ninahu nggaluku,Karbo,https://img-global.cpcdn.com/recipes/fe8971ba42b8aded/1200x630cq70/photo.jpg,Rendah
968,516.0,17.7,49.5,0.0,Tinoransak masakan,Lemak,https://gudangilmuku.com/wp-content/uploads/2023/03/Cara-Membuat-Tipa-Tipa-Khas-Sumatera-Utara.webp,Tinggi
969,355.0,6.2,1.2,79.8,Tipa-tipa,Karbo,https://asset.kompas.com/crops/_Lav4KVP5NTBM2GTsDVtTxgCx08=/70x0:914x563/750x500/data/photo/2021/12/03/61a9f9d558fc0.jpg,Tinggi
970,353.0,2.4,1.1,83.4,Tiwul  ,Karbo,https://grebeg.com/images/media/2020/11/large1606391454Nk2Sa26711.jpg,Tinggi
971,395.0,3.2,8.5,76.5,Tiwul Instan,Karbo,https://awsimages.detik.net.id/community/media/visual/2021/09/21/resep-tumis-tahu-kuning-dan-tauge.jpeg?w=1200,Tinggi
